model,random_state,accuracy,sensitivity,specificity,balanced_accuracy,f1,PubchemFP213_gini/coefs,PubchemFP3_gini/coefs,PubchemFP648_gini/coefs,PubchemFP641_gini/coefs,PubchemFP542_gini/coefs,PubchemFP438_gini/coefs,PubchemFP379_gini/coefs,PubchemFP668_gini/coefs,PubchemFP372_gini/coefs,PubchemFP447_gini/coefs,PubchemFP546_gini/coefs,PubchemFP301_gini/coefs,PubchemFP185_gini/coefs,PubchemFP180_gini/coefs,PubchemFP590_gini/coefs,PubchemFP363_gini/coefs,PubchemFP404_gini/coefs,PubchemFP152_gini/coefs,PubchemFP396_gini/coefs,PubchemFP577_gini/coefs,PubchemFP759_gini/coefs,PubchemFP655_gini/coefs,PubchemFP417_gini/coefs,PubchemFP494_gini/coefs,PubchemFP336_gini/coefs,PubchemFP536_gini/coefs,PubchemFP820_gini/coefs,PubchemFP501_gini/coefs,PubchemFP362_gini/coefs,PubchemFP607_gini/coefs,PubchemFP571_gini/coefs,PubchemFP535_gini/coefs,PubchemFP580_gini/coefs,PubchemFP621_gini/coefs,PubchemFP300_gini/coefs,PubchemFP801_gini/coefs,PubchemFP186_gini/coefs,PubchemFP712_gini/coefs,PubchemFP357_gini/coefs,PubchemFP386_gini/coefs,PubchemFP216_gini/coefs,PubchemFP13_gini/coefs,PubchemFP193_gini/coefs,PubchemFP373_gini/coefs,PubchemFP335_gini/coefs,PubchemFP522_gini/coefs,PubchemFP636_gini/coefs,PubchemFP596_gini/coefs,PubchemFP679_gini/coefs,PubchemFP392_gini/coefs,PubchemFP489_gini/coefs,PubchemFP788_gini/coefs,PubchemFP44_gini/coefs,PubchemFP652_gini/coefs,PubchemFP395_gini/coefs,PubchemFP617_gini/coefs,PubchemFP406_gini/coefs,PubchemFP708_gini/coefs,PubchemFP710_gini/coefs,PubchemFP678_gini/coefs,PubchemFP564_gini/coefs,PubchemFP716_gini/coefs,PubchemFP643_gini/coefs,PubchemFP16_gini/coefs,PubchemFP450_gini/coefs,PubchemFP405_gini/coefs,PubchemFP427_gini/coefs,PubchemFP731_gini/coefs,PubchemFP423_gini/coefs,PubchemFP822_gini/coefs,PubchemFP640_gini/coefs,PubchemFP639_gini/coefs,PubchemFP452_gini/coefs,PubchemFP409_gini/coefs,PubchemFP157_gini/coefs,PubchemFP376_gini/coefs,PubchemFP656_gini/coefs,PubchemFP470_gini/coefs,PubchemFP260_gini/coefs,PubchemFP814_gini/coefs,PubchemFP487_gini/coefs,PubchemFP674_gini/coefs,PubchemFP634_gini/coefs,PubchemFP181_gini/coefs,PubchemFP767_gini/coefs,PubchemFP757_gini/coefs,PubchemFP552_gini/coefs,PubchemFP597_gini/coefs,PubchemFP215_gini/coefs,PubchemFP646_gini/coefs,PubchemFP794_gini/coefs,PubchemFP806_gini/coefs,PubchemFP660_gini/coefs,PubchemFP550_gini/coefs,PubchemFP583_gini/coefs,PubchemFP654_gini/coefs,PubchemFP339_gini/coefs,PubchemFP547_gini/coefs
76,907,0.8516483516483516,0.7560975609756098,0.8794326241134752,0.8177650925445425,0.6966292134831461,1.1308534031636923,0.9540007588569113,-1.9759273144428706,-1.045474358407645,1.6398359870685064,1.749216938888821,-1.2820001391393658,-0.7979016346472112,1.1136152192254667,-1.645755831184792,0.971760349283851,-0.5952708186424907,-1.27574653881633,1.6568091168242152,1.4586056030502743,1.1201806768884444,1.2575644056236774,1.764770135509283,1.2398809278359677,-1.2091074249360436,0.6087194979751398,-1.045474358407645,-0.8737527632016875,2.0607664784835196,1.0688402089538644,-1.3022702740245178,-1.316097909544641,-0.8211106817474682,1.2130214930950767,1.3504932441436424,1.5073982240346286,1.116041917870627,-1.523463734461189,1.2362072236946375,-1.3383116839882054,-0.1990540749748037,-1.3041901224800796,1.2484065341735566,1.317126976867102,-0.8851656379320549,0.4311151637407861,1.1778428528361893,-1.1239300454735148,-0.9253897530051254,-1.5917727548913405,1.1017030107401011,0.8878187880877955,-0.8455796793588048,-0.28355881086293944,1.4419083359310485,1.4219774700958858,-0.7290864091431417,-1.3393400855388278,1.2488560469255614,-0.5952708186424907,-0.7931285044531542,0.9457979393233187,1.368882941299669,-0.9081536389830395,-0.7979016346472112,0.8430952741644557,0.8337387483837152,-0.7663098383646705,0.6339828969838079,-1.1379006117538097,-0.44710889247124125,-0.8737527632016875,-0.7177168575628091,-0.5361909985542506,0.6087194979751398,-0.7979016346472112,0.8499344220541425,-0.6713516648741623,-1.020952260878646,0.9800901977786272,0.40689378212681376,-0.5295687104094888,0.8430952741644557,-1.1008945661154543,0.9763438822677593,-1.14399030369567,1.4395040707212454,-0.7979016346472112,0.854445622659636,0.4629982308417228,-0.8236530567845817,0.8430952741644557,0.49833179262380356,0.4311151637407861,-0.832358370417739,-0.7177168575628091,1.0552089789733312,-0.7979016346472112,-0.8211106817474682,1.1910809123642392,-0.6029615028637269,-0.7668925878660705,0.5384303045434725
77,883,0.9010989010989011,0.896551724137931,0.9019607843137255,0.8992562542258282,0.7428571428571429,1.177898077362992,0.7992351814145303,-1.7629976127256304,-1.0296378918778224,1.631390317111265,1.8998358026959539,-1.022831596146696,-0.6679709672900922,1.6865749627229927,-1.493967577606011,0.5004271586546991,-0.7228190148250082,-1.1761807107975806,1.4197894192930522,1.4330075284872439,0.917939056736397,1.074048170054239,1.2622758105180378,1.3913190010101335,-1.093667299443534,0.8157014730567237,-1.0296378918778224,-1.0648515905517155,1.7733963290340893,0.7657173677929409,-1.0299861954292364,-1.4198889106631156,-0.591446573782282,1.174396214858168,1.557117608862127,1.555798134505835,1.220428735308469,-1.8300903339780763,1.1433701165320125,-1.0440257963889932,-0.8158885411307887,-1.285314486342291,1.344299587944847,1.4114221584711242,-0.8094121928574344,0.49385218096376526,1.1862530151127952,-1.152505704066921,-1.2132427762981235,-1.286530345232833,0.8420075149594045,0.96289635652847,-0.754881687390226,-0.7511018384919685,1.5758802607969022,1.3168871367771304,-0.9488324769368179,-1.0996006049580676,1.095380265320864,-0.7228190148250082,-0.716880571282191,0.6295267841216701,1.3285422148249755,-1.1980844251127054,-0.6679709672900922,0.7498795430655462,0.7748764882878973,-0.8492734045374909,0.9566506819946773,-0.8942490242011529,-0.3119305099111012,-1.0648515905517155,-0.8477064227686789,-0.6198783942113574,0.8157014730567237,-0.6679709672900922,0.8467716533925141,-0.6563423052997132,-0.9911199799733159,0.9715134803301065,0.6554600231108181,-1.1654280427124757,0.7498795430655462,-1.02795669738723,1.4084509769308062,-1.5004258518403557,0.9983252541683079,-0.6679709672900922,0.6687477505038604,0.6812558813218689,-0.8526417671380053,0.7498795430655462,0.637632449814832,0.49385218096376526,-0.8149900623493644,-0.8477064227686789,0.7105424653855766,-0.6679709672900922,-0.591446573782282,0.8299171373751174,-0.43945419556382587,-0.5781259399241623,0.6320520326431293
78,371,0.8571428571428571,0.7647058823529411,0.8783783783783784,0.8215421303656598,0.6666666666666667,0.7643459143559824,1.2695745184251566,-2.255487756892845,-1.0362737437183491,1.610651243924333,2.062585803264489,-0.8016322770028319,-0.6224940914243223,1.4312003322879667,-1.2713822924512739,0.5214495795869882,-0.6465402596209179,-1.2440876071907798,1.3410911316950753,1.223208505531458,1.054695656248537,1.088837841322216,1.4709713775582733,1.3985658112489496,-1.4504301814811091,0.6491930503253028,-1.0362737437183491,-1.0042710111539765,2.0133607684277846,1.0958991916353147,-1.3453843969179997,-1.3286792728671966,-0.3909440466587827,0.42823305146899415,1.5677228299173018,1.1262010479489033,0.8468344824377523,-1.7050963750104944,0.9970382873650189,-1.2879004045592999,-0.5917438639234637,-1.4259513053095714,1.2194457759543023,1.2725237877544702,-0.9110646030187975,0.7643459143559824,1.1806207349945304,-1.088688617291875,-1.0332939113395496,-1.156473917800768,1.3733643043674133,0.9939683797536849,-0.9838881189003303,-1.0949217825428128,1.0434084274927578,1.2366188698373861,-0.9143956704538588,-1.338559501833505,1.0253949343498547,-0.6465402596209179,-0.8372108713906056,1.0534649143654296,1.451806107654588,-1.2596446009726536,-0.6224940914243223,0.9023012702547563,0.8570907857640868,-0.6834362811311894,0.7406352504429995,-0.7446799920781076,-0.5738676901417549,-1.0042710111539765,-0.789310383015307,-0.6487540898765533,0.6491930503253028,-0.6224940914243223,1.3197463725816054,-0.9940482976611952,-1.0764536946491374,0.8551710818531723,0.7266726850550923,-1.0163642540422542,0.9023012702547563,-0.7409029278548529,1.5691506029194846,-1.4067753598336343,1.1848541080693413,-0.6224940914243223,0.5823257129540974,0.8715933522005618,-0.9565969977512409,0.9023012702547563,0.8732981382200175,0.7643459143559824,-0.9723147356782529,-0.789310383015307,1.2054808331846087,-0.6224940914243223,-0.3909440466587827,-0.4741405893237373,-0.44503473944882577,-0.7299965294055378,0.5476830188508673
79,592,0.8791208791208791,0.7941176470588235,0.8986486486486487,0.846383147853736,0.7105263157894737,0.7134713080335977,1.019386558264458,-1.8302902864398378,-1.1888394844032284,1.7163596231067166,1.8364968931208923,-0.9765923776641904,-0.619371356448204,1.4694426838324832,-1.566833878456337,0.6603952351148229,-0.8251085575390481,-1.0991160894265728,1.4765048366505842,1.427475471403588,0.8715985605970733,1.331926315022031,1.564549046378495,1.6818439840231862,-1.36417179865646,0.7838978158946268,-1.1888394844032284,-1.1414602651794372,1.8071674125925743,1.5203600750870196,-0.9722934554070335,-1.1862967058357177,-0.7655460286236837,0.9083665882406297,1.7749956040590131,1.1270946739310062,1.1628351275694366,-1.9050211330248454,1.0688438932678646,-0.9816255646460492,-0.21759671474270365,-1.2548946803873016,1.3356742745301882,1.2341095951783876,-0.8874224804749691,0.7134713080335977,1.0345988595359996,-0.9925038296479822,-1.0201632469643367,-1.136706676574641,1.1024369478404887,1.0758634576627575,-1.1255936843917336,-0.9768196964043867,1.5586737537104016,1.402883858045236,-1.1007669674723564,-0.8508513913017124,1.3021500698631678,-0.8251085575390481,-0.6647588456078753,0.6732397698917866,1.370429620204266,-1.4203711490611557,-0.619371356448204,0.705493956947821,0.7688314174988856,-0.7662366094442026,0.7157623246384752,-0.838285333814582,-0.34990170066902615,-1.1414602651794372,-0.6969935270113465,-0.550287546052504,0.7838978158946268,-0.619371356448204,1.0194319411404644,-0.6610753442042808,-1.157311906102816,0.6142690482417028,1.117035398736708,-0.9570851099266477,0.705493956947821,-0.8973560236652846,1.5088694576061243,-1.416058416758299,1.143924565658587,-0.619371356448204,0.7775595000923802,0.5159300636710139,-0.9856001911184824,0.705493956947821,0.6988806934229332,0.7134713080335977,-0.9202600463138526,-0.6969935270113465,-0.04516273465812344,-0.619371356448204,-0.7655460286236837,0.1786844146423443,-0.25644107216122763,-0.7595781280892434,0.5744304854395583
80,197,0.8571428571428571,0.88,0.8535031847133758,0.866751592356688,0.6285714285714286,0.9392033318535544,1.0645515519630206,-1.854158537093453,-1.0388307391154197,1.9281535573395472,2.22493223091856,-1.4254637063083773,-0.5310264750161967,1.1725701775660449,-1.3797345982743676,0.6788165634494778,-1.1468842583475969,-1.169946175529869,1.4793899499317456,1.0015918811342113,0.889892889230104,1.272715269039628,1.238874393840227,1.4143743951373193,-1.287170116758313,0.5875325267804075,-1.0388307391154197,-1.0480961857224405,1.6737112887790164,0.3523560062806869,-1.1134312671433542,-1.1880139806429522,-0.5587850111542904,1.4662537050321611,1.8474317852408373,1.5160565215593862,1.0397359085068176,-1.6267091693723104,1.1130171939636138,-1.1112193110657589,-1.0929088845205075,-1.494796142627994,1.405590529119201,1.4606219754843457,-0.9429664562429174,0.4755506509178445,1.2058330098726726,-1.3184243933312232,-1.0463651950181851,-1.116148977814915,1.0297486452621074,1.2836876097079133,-1.0560557719434513,-1.187238820832708,1.0983146423681902,0.9541411564181874,-0.9089080342206163,-1.2830212456063117,1.3259658564511458,-1.1468842583475969,-0.9892770780968568,1.024116962949127,1.5986821007544205,-1.2223378017605906,-0.5310264750161967,0.772513768771829,0.9079353836049279,-0.6406128027162115,1.127987849162529,-1.0113067924620878,-0.7515527679769214,-1.0480961857224405,-0.9153468491808483,-0.4073716906485446,0.5875325267804075,-0.5310264750161967,0.9749083225159797,-0.41307149182402814,-1.3672571586927982,1.1925952376603803,1.0487970758404457,-1.3093327656335902,0.772513768771829,-0.8542495165666274,1.466832667015639,-1.4497714069866408,1.2967500280963389,-0.5310264750161967,0.6206299187551907,0.6597300364193998,-0.8990678259002767,0.772513768771829,0.7881433061222817,0.4755506509178445,-1.085092910172908,-0.9153468491808483,1.0759863945029866,-0.5310264750161967,-0.5587850111542904,0.8215190664753272,-0.604461754717444,-0.3613315440347419,0.7309184487600253
81,722,0.9010989010989011,0.9259259259259259,0.896774193548387,0.9113500597371564,0.7352941176470589,1.0012602894822689,1.0279625920137594,-2.145515006680384,-1.0992042339135257,1.6974890270497776,1.8533003936676806,-1.0417425289740874,-0.5707136071379423,1.45355325940662,-1.4158632467961112,0.6721592728059156,-0.6175480318823391,-0.9643368773019237,1.2235566800702502,1.3824515687232295,0.6679051446656182,1.4276059071206042,1.312580075769229,1.456847420218824,-1.251903482398366,0.6439541326097902,-1.0992042339135257,-1.023270495612724,1.7283313496887545,0.771332706518363,-0.8629621309797438,-0.9417338754686477,-0.5726961387906351,1.2475871822370603,1.5805459116225016,1.5051810798823722,0.9952479011352773,-1.65252814161128,1.2190393841062042,-0.9734390231424942,-0.79587979509835,-1.6044003107697744,1.2624467778277837,1.4649716484434272,-0.8831459146588261,0.5374579323805041,1.1206175142725285,-1.11264468386792,-1.1729560081143748,-1.1131624892740168,1.1024295758961877,1.254175374866298,-0.955570688272876,-0.9759181398778083,1.0474425914148584,1.150048563500492,-1.1866741669060334,-1.0960435500922916,1.3342673220105834,-0.6175480318823391,-1.207403627924743,1.1683949262555369,1.557397447194396,-1.1182657263377769,-0.5707136071379423,0.8625551935900287,0.9714975346199766,-0.534654786682371,0.9985821312282797,-0.8880964523235876,-0.5741243142236041,-1.023270495612724,-0.9017645800965555,-0.48556282586483474,0.6439541326097902,-0.5707136071379423,1.2428263604914185,-0.5895914416541187,-1.2859290746648167,0.951048444114101,0.6752386777162331,-1.0264990366734126,0.8625551935900287,-1.047451937269394,1.3947762463178581,-1.5351358722479305,1.2505305009623253,-0.5707136071379423,0.5874324877300822,0.7350274908749472,-0.44794759748383123,0.8625551935900287,0.7637934125451216,0.5374579323805041,-1.0145301849101898,-0.9017645800965555,0.9899671132483325,-0.5707136071379423,-0.5726961387906351,0.9924772293246024,-0.3891331980241563,-0.7927056723626231,0.44998696577659797
82,72,0.8461538461538461,0.7727272727272727,0.8695652173913043,0.8211462450592886,0.7083333333333333,0.5662216454353725,1.0500676685006378,-2.0017541064975117,-1.1111502627366026,1.843545964534531,2.1315429332517235,-1.328477247163285,-0.6558731767158517,1.3880500347036258,-1.411764491680084,1.0151018653260528,-0.9638941608730281,-1.1117106666894465,1.625500618499946,1.6767926860518383,0.7500560214874363,1.2549515318570015,1.426270014854464,1.7231870923005521,-1.4762320848281225,0.573588936252863,-1.1111502627366026,-0.9510220834095494,1.0639694204312575,0.14805330997605756,-1.1973199836315336,-1.0178735308395592,-0.4795738049822894,1.3934722810168187,1.478441113161924,1.6307674078384349,1.078640024435013,-1.535434148111621,0.989825593615912,-0.9037788720555229,-1.1000306010099927,-1.3453324019998163,1.2861971718386938,1.5716267030532205,-0.9094371386175036,0.5662216454353725,1.1350264530264007,-0.9256934384052975,-0.9923112368418533,-1.1148619767254513,1.3671460811981788,1.2125058885351434,-0.9595359651613653,-0.8083778006689837,0.8104255329509026,1.3920162747010614,-1.2301446198778592,-0.8258962186975846,1.2142147289697436,-0.9638941608730281,-1.1171461758787624,0.69420514600285,1.6052223088108202,-1.2376324133754841,-0.6558731767158517,0.5103246215234112,0.762675513836945,-0.4036838391238093,0.6731732508396262,-1.2625626668729997,-0.5016504645030578,-0.9510220834095494,-0.6990827467629313,-0.196846840808161,0.573588936252863,-0.6558731767158517,1.2515793995570301,-0.37036156137968956,-1.2267890155565726,0.9669408826171216,0.1944349888897504,-0.8149979214314561,0.5103246215234112,-0.7807138108347776,1.560580395936937,-0.7432583971125759,1.4332162817944805,-0.6558731767158517,1.1089138206317881,0.7712502628868452,-0.7915862974375443,0.5103246215234112,0.7457146267323042,0.5662216454353725,-0.8192584556579436,-0.6990827467629313,0.6847153356288189,-0.6558731767158517,-0.4795738049822894,0.47560286989023126,-0.7777758561875018,-0.42441180435368747,0.4350333720017315
83,47,0.9175824175824175,0.8108108108108109,0.9448275862068966,0.8778191985088537,0.8,0.75380932460053,0.7066624347476573,-1.8666506478550293,-1.0778961106676388,1.713393212632532,1.7749736489420345,-1.0930989975190257,-0.5628336019420531,1.617004296742895,-1.560384885316692,0.8912603356730238,-0.6998838656411789,-0.9137049623891114,1.4227505595419299,1.4803446356020047,0.7564388734174586,1.256763208937755,1.1824536289987264,1.3314448803198409,-0.9596234212298126,0.6387751440278078,-1.0778961106676388,-1.1158777717514312,1.6489112203394378,0.6937297602466342,-1.0586455035577045,-1.1827898960326633,-0.5047650479001605,0.8996876021785312,0.9997836371720052,1.7834726531582052,1.0065862045078642,-1.7318486662885477,1.4084279596619247,-1.0678464216642984,-0.5510133371664684,-1.2911043500060453,1.391885177107579,1.2982940297206416,-0.9317688728546734,0.75380932460053,1.1815612351936475,-1.034300868815238,-1.3529308199157113,-1.3482132269096043,1.3520226197458316,1.4655514267459169,-1.0756204361890462,-1.1543939202826534,1.207324000224154,1.468269006681774,-1.0798346441227602,-1.1582487816785187,1.1621419279938374,-0.6998838656411789,-0.3169443922834208,0.5077058894291878,1.5060851310573256,-1.2252251164913686,-0.5628336019420531,0.8090703090458763,0.8283777354027303,-0.7198886131290333,0.9362466879732189,-0.6904084554767159,-0.46268525408896993,-1.1158777717514312,-0.8695057391173486,-0.489378963076849,0.6387751440278078,-0.5628336019420531,0.7469835984109585,-0.45627595330073206,-0.8781181690917975,0.9228519145045067,0.6115275184146355,-0.5807979981636773,0.8090703090458763,-0.8492684457068246,1.4464983972065586,-1.0032792374831137,0.8334788118407986,-0.5628336019420531,0.47695727365371715,0.696334658960037,-0.7917412573326467,0.8090703090458763,0.7591820758389591,0.75380932460053,-0.9009828115160355,-0.8695057391173486,0.7970569765116399,-0.5628336019420531,-0.5047650479001605,1.1305227949120253,-0.8004717108993301,-0.9637047333747508,0.46735331381923717
84,678,0.8901098901098901,0.8837209302325582,0.8920863309352518,0.887903630583905,0.7916666666666666,1.1278031269820539,1.16745899856547,-1.5433976511863192,-0.8941058977199657,1.333804130906234,1.7102582047272377,-1.3341375745148956,-0.6417932211447898,1.349627447947016,-1.4078046194962486,0.9651167529899979,-0.9406951783628756,-1.636280258901965,1.553079619602578,1.114957261654333,1.0555963870659908,1.4209603701847526,1.5066697103911786,1.0549128151679183,-1.291572919521264,0.6351802751301636,-0.8941058977199657,-0.8661120341917329,1.8740984449521487,1.0661531644697886,-1.3786149670110062,-1.1055930356367987,-0.6600963350821933,1.2264517240577557,1.4087550740792059,0.9565376775594787,0.9239517553021567,-1.7061361945113513,1.0955286419812273,-1.1784524324446353,-0.8632731505331128,-1.3332015528619334,1.3987677579932494,1.493165839006279,-0.8293362739566831,0.5757428286101869,1.0323371006866804,-1.0849491819256418,-1.0157549997674942,-1.3031961241420116,1.1321715559154835,0.9109201506142218,-0.38553696466995535,-1.3632867366097388,0.9772259856573486,1.36196468963296,-0.9452002377709934,-1.0663235238141064,0.8550606559344782,-0.9406951783628756,-0.7709568271173702,0.9916639903039186,1.357421069060716,-0.9891271406665476,-0.6417932211447898,0.8637811005588263,0.6390784859435149,-0.43622543632626315,0.7707459130137291,-1.223921362431893,-0.5360910613754709,-0.8661120341917329,-0.7127180441111335,-1.5049812865534327,0.6351802751301636,-0.6417932211447898,1.0190410949269497,-0.8813414563744486,-1.157244227474201,0.8975579319371533,0.5117077264725092,-1.3903633965177147,0.8637811005588263,-0.8782195662052238,1.0440071105031254,-0.24116734291343392,1.1437648905521065,-0.6417932211447898,0.8786481251107211,0.7895862630829656,-0.630871191147014,0.8637811005588263,0.8590370258907253,0.5757428286101869,-0.8878267287332537,-0.7127180441111335,0.8486934230574046,-0.6417932211447898,-0.6600963350821933,0.9362359545116679,-1.0992342372159802,-0.37563302165895174,0.5930539730163171
85,234,0.8571428571428571,0.7894736842105263,0.875,0.8322368421052632,0.6976744186046512,1.1635853178957445,1.0910621061145283,-1.1474281738484287,-0.8958558878046426,1.4429917057815786,1.679541047949647,-1.441838132103975,-0.5646460982779147,1.489197019844735,-1.4673866420325117,0.7805239966933596,-1.499999649236088,-1.4742892498605669,1.2628710885400194,0.7475713702608404,0.9380666571883894,1.3907846543597073,1.429911133353005,1.1130405774708505,-1.030016462142708,0.4622386308044568,-0.8958558878046426,-0.7717781506079693,1.6288033107471585,0.46202196329112455,-1.209776252658702,-1.0636221150170795,-0.6276269523632051,1.3257441338247211,1.8562261680972312,1.4674867476495423,0.8970142191322338,-1.4044432570537362,1.4337117662380183,-0.8059717936491394,-0.5733412500208549,-1.4106180509239294,1.2876876253481881,1.7186703278687328,-1.0406062760075527,0.5772268637494652,0.7603406389682059,-0.8637515049163893,-1.1517075573045856,-1.183551428143542,1.032236032517245,0.8894848407589178,-0.46865074610996893,-1.3018994479119892,0.8614776123249727,1.6269699791647063,-0.9490980199619499,-1.1645233334035783,1.0819872277322986,-1.499999649236088,-1.0216058655859024,1.444520461902479,1.3901105121521564,-0.7385664289899141,-0.5646460982779147,0.4356713733460934,0.7041483265832409,-0.43070268336809703,0.9888076096007195,-1.1536178239708357,-0.7662953918928626,-0.7717781506079693,-0.5024976681643323,-1.0710659127470465,0.4622386308044568,-0.5646460982779147,1.427694197589187,-1.1886826682593241,-1.1169734270506162,1.0279908843021965,1.0962912649233048,-1.314039815030079,0.4356713733460934,-0.9770573019167353,1.5922483983197284,-0.301277430719063,1.167298776222257,-0.5646460982779147,1.0175082771863817,1.2746422808128897,-0.7961182926877414,0.4356713733460934,0.913630135744707,0.5772268637494652,-0.8222296806748273,-0.5024976681643323,0.6488108966033233,-0.5646460982779147,-0.6276269523632051,1.2847292322762809,-0.9317188579407691,-0.8679626339563532,0.5759891222604244
86,792,0.8241758241758241,0.6976744186046512,0.8633093525179856,0.7804918855613183,0.6521739130434783,1.2182027249755216,0.8194043665424344,-1.8623058887958817,-0.7685405899599284,1.8108550930316967,2.06480910411654,-1.0979486041966517,-0.624421772647602,1.3502885459739287,-1.4259489435807056,0.8851327896484962,-0.7401483346795433,-1.1506403149539624,1.0678347122140925,0.9938876176710452,0.912674561814795,1.174129523343336,1.3465446114804773,1.7151591071638639,-1.3565723460947807,0.8232144596621878,-0.7685405899599284,-0.865218345599626,1.2523144235512653,1.068057354607217,-1.2349156004804225,-1.020113278246727,-0.5244659694530798,0.7554799687207543,1.8579323764729014,1.4585550534188085,1.2750112908030773,-1.7080723735536896,1.0537856579601477,-1.1107070361295506,-0.3148213470023678,-1.581074110168616,1.5500394309414594,1.250015579592989,-0.6423033227911857,0.7225457290854832,1.3466729536266089,-1.77145533983076,-1.2757730974312584,-0.9989945272885942,1.1145000240720995,1.2101357573716436,-0.9146982739841016,-0.40709308107955167,1.1419554880820402,0.7029330597832868,-0.9804658543561461,-0.7491646689399339,1.3647517826169775,-0.7401483346795433,-1.0921053951359272,1.1144293405085288,1.448466671736844,-1.676488443708413,-0.624421772647602,0.4746669227607191,1.1429520416172319,-0.7918785881970494,0.970104442943878,-1.4756226358514846,-1.1242569361100008,-0.865218345599626,-0.9968540989367999,-0.7140585742278363,0.8232144596621878,-0.624421772647602,1.0702182660681963,-1.0287670000514204,-1.0738419573540838,0.5869293270607336,1.2831924758796014,-0.975924256988708,0.4746669227607191,-0.8530491683979885,1.6740949425335754,-1.1506632002862611,1.3672433623218678,-0.624421772647602,0.7450283228744653,0.4879669411407192,-0.7450659656185963,0.4746669227607191,0.7151360972095664,0.7225457290854832,-0.7039772992797847,-0.9968540989367999,1.1246355289106817,-0.624421772647602,-0.5244659694530798,0.9491648219611695,-0.3854866022155579,-0.9431903856279836,0.4853152940257712
87,297,0.9010989010989011,0.8181818181818182,0.927536231884058,0.8728590250329381,0.8,1.0038421835549063,1.0129100744636557,-1.7556290807932273,-0.8448774304951375,1.5482481913564163,1.8121700081360905,-0.8594986208360667,-0.628541337181322,1.7866618537410532,-1.5060697857470255,0.6781028699597723,-0.7347686097991012,-0.9509855748892695,1.3401517210898621,1.6362451198086072,0.791582334724426,1.2471651263696037,1.2818168295224082,1.4275804089138922,-1.420461580197897,0.6002054534756943,-0.8448774304951375,-0.8067555477292638,1.7804972137109265,0.711155533804616,-0.9857165880321465,-1.1657137403061735,-0.5398696834498878,1.3683118292856684,1.5115650136780374,1.5335734448879925,0.9353462684979017,-1.7443619721916614,1.049356762186021,-1.0874833663761538,-1.0540550942197593,-1.606140673769021,1.420780066372217,1.4110590941716412,-0.7606250628166462,0.7006317986039662,1.1939945752036352,-0.6949707149874399,-1.2421177277093662,-0.9451763315675961,1.0458910494247995,1.1930799098769653,-1.0617565306960628,-0.6373930109666684,1.0762595346464499,1.0185282754692335,-0.7904426285162256,-1.2130340831290143,1.1353008895720014,-0.7347686097991012,-1.1220076111848352,0.7064141028269794,1.5758334208984772,-1.3909211181254817,-0.628541337181322,0.6867169527414524,1.1077324385986314,-0.7757348902774781,0.5418332982219027,-0.7237849217298093,-0.7288201438232976,-0.8067555477292638,-0.7853825098175958,-0.6461095373770245,0.6002054534756943,-0.628541337181322,0.89349149557588,-0.6204575256218726,-1.04626419623503,1.0353710696037313,0.661995872164733,-1.0600174944797764,0.6867169527414524,-1.1968848783766217,0.9303572707240286,-1.3697072425107621,1.339997431894523,-0.628541337181322,0.5028358602157641,0.6574471307918487,-0.7388413218600431,0.6867169527414524,0.7216161911542083,0.7006317986039662,-0.9022376191569128,-0.7853825098175958,0.8069267718835283,-0.628541337181322,-0.5398696834498878,0.6624801264291353,-0.5370153934609095,-0.5065362507167765,0.7067340216631754
