num_features,mean_accuracy,mean_sensitivity,mean_specificity,mean_balanced_accuracy,mean_f1
158,0.880934065934066,0.5447142123738842,0.9682530588012845,0.7564836355875844,0.6496481924611247
159,0.881043956043956,0.5458570029326896,0.9680465818443046,0.7569517923884971,0.650211797619726
160,0.8812637362637362,0.54607118345937,0.9682506886663901,0.75716093606288,0.6507422488186655
161,0.8813186813186813,0.5458124081929728,0.968390568904975,0.7571014885489739,0.6506872906636727
162,0.8811538461538462,0.5459269877382729,0.968253568865467,0.7570902783018699,0.6505902654634945
163,0.8786263736263736,0.5412219170882084,0.9661996789953156,0.753710798041762,0.6437280751616045
164,0.879065934065934,0.5451233874763104,0.9657190169215177,0.7554212021989141,0.64614868666084
165,0.879065934065934,0.545310199099964,0.9657281075729709,0.7555191533364675,0.6460930564014103
166,0.8789010989010989,0.5454944742842393,0.9654454058804938,0.7554699400823666,0.6458410297426752
167,0.878956043956044,0.5456290358373947,0.9654454259792186,0.7555372309083066,0.6459268791042669
168,0.8797802197802198,0.5476143022615496,0.9659198909449267,0.7567670966032382,0.6483525737071346
169,0.8799450549450549,0.5474828895218765,0.9661287702115567,0.7568058298667166,0.6485058820419485
170,0.8798901098901099,0.5467123065561716,0.966269261190557,0.7564907838733643,0.6481220863083139
171,0.8802197802197802,0.5475669310982961,0.9664763387717353,0.7570216349350157,0.6491699486523117
172,0.8803296703296704,0.5486946569211439,0.9663412036366003,0.757517930278872,0.6498442234921544
173,0.8802747252747253,0.5486250027464186,0.9663416621928174,0.757483332469618,0.6496721031086279
174,0.8801098901098902,0.5495485577482225,0.9659296402658528,0.7577390990070376,0.6498533996747963
175,0.8798901098901099,0.548130724094519,0.9659295651966887,0.7570301446456039,0.648628450236286
176,0.879065934065934,0.5455973480475851,0.9655794189650662,0.7555883835063256,0.6460017975488342
177,0.8786263736263736,0.5439166763648609,0.9654436031790993,0.7546801397719801,0.6444036519218673
178,0.8791758241758242,0.5467107515707008,0.9654427022781984,0.7560767269244496,0.6467261403027876
179,0.879065934065934,0.5460508669934382,0.9655156186885533,0.7557832428409957,0.646319362308368
180,0.8790109890109891,0.5453827619135684,0.965581788306447,0.7554822751100077,0.6458179113513406
181,0.8782967032967033,0.5438040346630753,0.9650963374638533,0.7544501860634643,0.6439090254427846
182,0.8784065934065934,0.544098152310134,0.9651657819082977,0.7546319671092159,0.6442661682999274
183,0.8779120879120879,0.5437301490891896,0.9646186060118507,0.7541743775505202,0.6431401220589424
184,0.8761538461538462,0.5393133583782839,0.9636184239995237,0.7514658911889038,0.637883069855415
185,0.8763736263736264,0.5386111582301193,0.9640312471748349,0.7513212027024772,0.6379176557046518
186,0.8761538461538462,0.5393946289832295,0.9635952058812123,0.7514949174322209,0.6381584128701778
187,0.8760989010989011,0.5391243587129593,0.9635952058812123,0.7513597822970858,0.637973302206194
188,0.8756043956043956,0.5376014829564059,0.9633906147060725,0.7504960488312392,0.6363953222052469
189,0.8756043956043956,0.535632421784886,0.9637273856793092,0.7496799037320976,0.635450630945982
190,0.8756043956043956,0.5367302003595628,0.9635147296549895,0.7501224650072761,0.6359947942186587
191,0.8753296703296704,0.5363332744213531,0.963232990537308,0.7497831324793306,0.6353168196619774
192,0.8753296703296704,0.5360302441183229,0.9633063078474506,0.7496682759828868,0.635148904244062
193,0.8753846153846154,0.5360526390379659,0.9634395276082952,0.7497460833231305,0.63540036989217
194,0.8748901098901098,0.5346354767712014,0.9631642013494237,0.7488998390603125,0.6338929872485216
195,0.8746703296703296,0.5349460700626053,0.9626842559534341,0.7488151630080198,0.633415776569832
196,0.8745604395604396,0.5350075578486954,0.9625478711815655,0.7487777145151304,0.633354915781578
197,0.8728571428571429,0.5306295118273987,0.9615636937489449,0.7460966027881718,0.6282647262069498
198,0.8723626373626374,0.5300897765557903,0.9612025139830339,0.7456461452694121,0.6273483329924169
199,0.8723076923076923,0.5272697603573111,0.9617587432461676,0.7445142518017394,0.6259038075017042
200,0.8730769230769231,0.5299357229106083,0.9621019631248505,0.7460188430177294,0.6284630429151232
201,0.8728571428571429,0.529531398511603,0.9619654045864463,0.7457484015490247,0.627893024027164
202,0.8727472527472527,0.5297677188754198,0.9617426766087992,0.7457551977421095,0.6277504078049007
203,0.8726373626373626,0.5292233628550082,0.9617405628406573,0.7454819628478327,0.6273831333041795
204,0.8727472527472527,0.5295291152166816,0.9618104644703739,0.7456697898435277,0.6276904119284173
205,0.8725824175824176,0.5284915331640256,0.9618810829130912,0.7451863080385585,0.6268539744777627
206,0.8728021978021978,0.5294737694452623,0.961947624106558,0.7457106967759102,0.6277302626952301
207,0.871978021978022,0.5281665548575244,0.9612580865398145,0.7447123206986694,0.6256539048237701
208,0.8724725274725275,0.5308932545526224,0.9611287003570304,0.7460109774548264,0.627475570333188
209,0.8725824175824176,0.5310644375363054,0.9612000283766343,0.7461322329564698,0.6277748290850125
210,0.8726373626373626,0.5313585551833642,0.961203005305436,0.7462807802444001,0.6280066837429659
211,0.872912087912088,0.531960492971759,0.961479769337034,0.7467201311543965,0.6288809610887768
212,0.8730769230769231,0.5322635232747893,0.961615364115486,0.7469394436951377,0.6293103849480902
213,0.8729670329670329,0.5326117534759607,0.9614114798538509,0.7470116166649058,0.6292541193906772
214,0.8726373626373626,0.5318602542170631,0.9611480403249453,0.7465041472710042,0.628347094788443
215,0.8728571428571429,0.5314237937148811,0.9615593310258753,0.7464915623703782,0.6284803075961111
216,0.8729670329670329,0.531466660485569,0.9615117812080095,0.7464892208467893,0.6285147660553627
217,0.8721978021978022,0.5308088550122837,0.9607477615888856,0.7457783083005847,0.6268036183951784
218,0.8723076923076923,0.5312938183583833,0.9607483545044818,0.7460210864314326,0.6273904382874855
219,0.8717582417582418,0.5310401842731703,0.9601264155989155,0.7455832999360429,0.6262254943471954
220,0.8723076923076923,0.5314933743579393,0.9606811775384676,0.7460872759482035,0.6273114099639018
221,0.8724725274725275,0.5320422465383905,0.9607518495339468,0.7463970480361686,0.6279388510522004
222,0.8718131868131868,0.5292009693286241,0.9606829886980167,0.7449419790133204,0.6254150467256215
223,0.8716483516483516,0.5287671318974128,0.9606096307420618,0.7446883813197372,0.625054867565333
224,0.8714835164835165,0.5288967121848123,0.960396232239063,0.7446464722119376,0.6248991865568982
225,0.8705494505494505,0.5283371247840871,0.9592782537978685,0.7438076892909777,0.6227924191069124
226,0.870934065934066,0.5292250479030992,0.9596404788696972,0.7444327633863982,0.6238928971171114
227,0.8707142857142857,0.5302922690220112,0.958950706201841,0.744621487611926,0.6240588140375379
228,0.8708791208791209,0.5307184273231694,0.9590835060169788,0.7449009666700741,0.6246314791890065
229,0.8708791208791209,0.531274411879154,0.9589561066267627,0.7451152592529583,0.6248175593653553
230,0.8705494505494505,0.5300003443574085,0.9588866621823182,0.7444435032698633,0.6236571215820488
231,0.8706043956043956,0.5300003443574085,0.9589556141614815,0.7444779792594449,0.6237510820776094
232,0.8707142857142857,0.5302635022521454,0.9590227220857322,0.7446431121689387,0.6241066716066939
233,0.870934065934066,0.5308349308235739,0.9591606793665467,0.7449978050950603,0.6246992190045815
234,0.8706043956043956,0.5302635022521454,0.9588793838086342,0.7445714430303898,0.6239055341794906
235,0.8704945054945055,0.5306067053503112,0.9586736631564009,0.744640184253356,0.6237149486058692
236,0.8706593406593407,0.5300720057200189,0.9589540747238903,0.7445130402219545,0.6238057873466494
237,0.8707142857142857,0.5300720057200189,0.95902118881785,0.7445465972689345,0.623920729875385
238,0.8702197802197802,0.5297815536246887,0.9584673765516606,0.7441244650881746,0.6228095413386235
239,0.8701098901098901,0.5287190305236099,0.9586045291618067,0.7436617798427083,0.6221924180667898
240,0.8704395604395604,0.5306894985101118,0.9584828716583197,0.7445861850842158,0.6235920074453929
241,0.8704945054945055,0.5301931707924219,0.9586878915973298,0.7444405311948759,0.6234345564636169
242,0.8705494505494505,0.5305209476903208,0.9586878915973298,0.7446044196438253,0.6236694131555164
243,0.8701648351648351,0.5307813742556253,0.9582076154437272,0.7444944948496763,0.623231583138811
244,0.8701648351648351,0.5304783439525951,0.9582776070959107,0.7443779755242529,0.6230829118281814
245,0.8701648351648351,0.5304783439525951,0.9582733549838046,0.7443758494681998,0.6231025363684813
246,0.8714285714285714,0.5308824692366416,0.9598553173230803,0.745368893279861,0.6257567492304574
247,0.8713186813186813,0.5310209901751626,0.9596539539675482,0.7453374720713554,0.6255319590019618
248,0.8712087912087912,0.5317065776736092,0.9593731698305764,0.7455398737520929,0.625675698865886
249,0.871043956043956,0.5311338533762827,0.9593069388557884,0.7452203961160356,0.6251109112082098
250,0.8707142857142857,0.5296791814305117,0.9592379733385471,0.7444585773845294,0.6239529626035123
251,0.8691208791208791,0.5312299088296303,0.9568212107710236,0.7440255598003269,0.6214734042420668
252,0.8697802197802198,0.5320449605056852,0.9574566136986918,0.7447507871021886,0.6228993560589324
253,0.8697802197802198,0.5333914038522526,0.9571769231469159,0.7452841634995843,0.6235812617947963
254,0.8691758241758242,0.530526881281387,0.9571794658096818,0.7438531735455345,0.6213632760119487
255,0.8688461538461538,0.5301817442452483,0.9568314072398666,0.7435065757425574,0.6205107822822458
256,0.869065934065934,0.5284303663294686,0.9574496199515087,0.7429399931404886,0.620100770692388
257,0.8687912087912087,0.5278802410161854,0.9572419331371412,0.7425610870766634,0.6193324060186538
258,0.869010989010989,0.5289254409143265,0.9572439088896016,0.7430846749019641,0.6202138108999014
259,0.8688461538461538,0.5289505035709681,0.9570335078870954,0.7429920057290318,0.6198998105970724
260,0.8688461538461538,0.5280513014658836,0.9572390725885533,0.7426451870272185,0.6194946392132415
261,0.8687912087912087,0.5283215717361539,0.9571020862871835,0.7427118290116687,0.6194949386707072
262,0.869065934065934,0.5291459355736756,0.9572438901076695,0.7431949128406726,0.6203954454300407
263,0.8684065934065934,0.5264522741258253,0.9570859889380573,0.7417691315319414,0.6181476493953888
264,0.8686263736263736,0.5263930054790954,0.9573724778144124,0.7418827416467539,0.6184816175925477
265,0.8685714285714285,0.5277487023896316,0.9570244752933129,0.7423865888414722,0.6190005134312572
266,0.8686263736263736,0.5279480154754789,0.9570230166855854,0.7424855160805321,0.6192078619133111
267,0.8686263736263736,0.5282552605356651,0.9568895545090172,0.7425724075223411,0.6193088837799234
268,0.8681318681318682,0.5273972218246852,0.9564732347896178,0.7419352283071515,0.6180447017064638
269,0.8681318681318682,0.5274135616939662,0.9564712783210435,0.7419424200075049,0.6180284334667557
270,0.867912087912088,0.5268437087527897,0.9563351987098424,0.7415894537313161,0.6173627105231986
271,0.8676923076923077,0.5264096106871128,0.9561982059817167,0.7413039083344147,0.6168492417011489
272,0.8675824175824176,0.5254077575151249,0.9563428830189973,0.7408753202670612,0.616007964900958
273,0.8663186813186813,0.5223180990559327,0.9555796459210977,0.7389488724885153,0.6124402635229254
274,0.8664835164835165,0.5219229379203777,0.955863762446595,0.7388933501834863,0.6125274768603148
275,0.8665934065934066,0.5221860958151145,0.9559332068910394,0.7390596513530769,0.6128524558430807
276,0.8667582417582418,0.5230628068234044,0.9559332068910394,0.739498006857222,0.6136071641445023
277,0.8667032967032967,0.5225546407842031,0.9560032157599304,0.7392789282720668,0.6131892152961596
278,0.8662087912087912,0.5208936660112585,0.9557230282896536,0.7383083471504561,0.6116592111593073
279,0.866043956043956,0.5201169854845781,0.955724570071954,0.737920777778266,0.6110201042670738
280,0.8661538461538462,0.5205872557548483,0.955724570071954,0.7381559129134011,0.6114033063248167
281,0.8658241758241758,0.5197771589305938,0.9555880370100228,0.7376825979703083,0.6105836837413948
282,0.865934065934066,0.5202716644250994,0.9555923699533913,0.7379320171892453,0.6109985804671652
283,0.865934065934066,0.5208941097758085,0.955379948838171,0.7381370293069898,0.6114167035792857
284,0.866043956043956,0.5214524244982659,0.9553815509282825,0.7384169877132741,0.6117671099935658
285,0.8657142857142857,0.521782366358731,0.9548876739262954,0.7383350201425132,0.611415778086614
286,0.8653846153846154,0.5198304334753797,0.9550347037228285,0.7374325685991041,0.6099534207206487
287,0.8652197802197802,0.5192660455580507,0.9549637817370128,0.7371149136475318,0.6093606649204208
288,0.8651648351648351,0.5190096353016403,0.9549637817370128,0.7369867085193266,0.6091064276322853
289,0.865,0.5189490232189694,0.9547647836951577,0.7368569034570636,0.6086521341864832
290,0.8648901098901098,0.5189490232189694,0.9546352582536802,0.7367921407363248,0.608397748597448
291,0.8655494505494505,0.5200234098278518,0.9550382289876869,0.7375308194077693,0.6101780640335353
292,0.8653846153846154,0.5191653646753298,0.955097583606077,0.7371314741407035,0.6095333019184181
293,0.8654945054945055,0.519671303810955,0.9551719721466947,0.7374216379788249,0.6099353114357676
294,0.8653846153846154,0.519271303810955,0.9551010501608791,0.737186176985917,0.6095748676653151
295,0.8651648351648351,0.5200637700204787,0.9546223973511234,0.737343083685801,0.6096111140062807
296,0.8652747252747253,0.520961958124549,0.9545499335830075,0.7377559458537783,0.6102092210115057
297,0.8652747252747253,0.5210452914578824,0.9545499335830075,0.737797612520445,0.6103125623880965
