num_features,mean_accuracy,mean_sensitivity,mean_specificity,mean_balanced_accuracy,mean_f1
508,0.8523076923076923,0.6329761111282945,0.9093601411913096,0.7711681261598021,0.6340026690122794
509,0.8543956043956044,0.6371493588139557,0.9106697444352273,0.7739095516245915,0.6387546172551581
510,0.8529670329670329,0.6322583424323767,0.9102513961613434,0.77125486929686,0.6347484239536508
511,0.8531318681318681,0.6356296226709259,0.9094931376515144,0.7725613801612201,0.6364206993779308
512,0.8525274725274725,0.634374474402052,0.9090934117918009,0.7717339430969264,0.6345991094152276
513,0.852912087912088,0.6333966360441364,0.9097914309571898,0.7715940335006631,0.6350789382924988
514,0.853021978021978,0.6309771332355124,0.910505011392913,0.7707410723142127,0.6344607742440201
515,0.8536263736263736,0.634412196736378,0.9103103437911181,0.7723612702637481,0.6363966067527882
516,0.8537362637362638,0.6372112791356862,0.9099169817767726,0.7735641304562294,0.6376402066935809
517,0.8525274725274725,0.6334605887376333,0.9093415281265708,0.771401058432102,0.6346190513651269
518,0.854010989010989,0.63842146492361,0.9099896604940636,0.7742055627088368,0.6385357321252663
519,0.8536813186813187,0.6350888649413157,0.9105054842706987,0.7727971746060072,0.6371782526475966
520,0.8543406593406593,0.6379695719000803,0.9103250840520638,0.774147327976072,0.6387810949805115
521,0.853021978021978,0.6362620754614259,0.909129050431661,0.7726955629465435,0.6362587152562694
522,0.8524725274725274,0.6337366229297736,0.9091199607865716,0.7714282918581726,0.6346823259141181
523,0.8525824175824176,0.6356126781898046,0.9088686581021743,0.7722406681459895,0.6353347784049493
524,0.8526373626373627,0.6333304196197882,0.909572196545809,0.7714513080827986,0.6345220343963897
525,0.8531868131868132,0.6331082563414735,0.910359850141057,0.7717340532412653,0.6352620145189789
526,0.854065934065934,0.6376330731009354,0.9102574249383092,0.7739452490196224,0.6386953835002188
527,0.8536263736263736,0.6348884403380515,0.9103727130436917,0.7726305766908715,0.6368191928161837
528,0.8536813186813187,0.6387302172766077,0.9095791150231581,0.7741546661498829,0.6380291724570389
529,0.8543406593406594,0.6360962699036103,0.9109239082594557,0.7735100890815331,0.6385369612489549
530,0.8543956043956044,0.6387535487401069,0.9103034299342968,0.7745284893372019,0.6394531437638031
531,0.8547802197802198,0.638654210822653,0.9109505858476826,0.7748023983351677,0.640060010050184
532,0.853956043956044,0.6401464668949269,0.9096355537563295,0.7748910103256282,0.6396035854207514
533,0.8531868131868132,0.6397915760232845,0.9086025776555602,0.7741970768394223,0.637739552672806
534,0.8538461538461538,0.6350789326009483,0.9104899616360332,0.7727844471184908,0.6372784880801449
535,0.854010989010989,0.6397653439898415,0.9095967372812629,0.7746810406355522,0.6393078871452356
536,0.852912087912088,0.6361259797101254,0.909315294223734,0.7727206369669297,0.6363564142228326
537,0.8533516483516483,0.63653475991053,0.9097198847152302,0.7731273223128802,0.6369186218445876
538,0.8520879120879121,0.6328858431598687,0.9089191002546653,0.770902471707267,0.6334391883391095
539,0.8524725274725274,0.6360573292521616,0.9085068419772658,0.7722820856147137,0.6353930691396539
540,0.8535714285714285,0.6379902750237245,0.9094114153078942,0.7737008451658094,0.6377173093730665
541,0.8537362637362638,0.6335936243078409,0.9108551532115908,0.7722243887597159,0.6364518732202753
542,0.8543956043956044,0.6368287902563993,0.9108234661572564,0.7738261282068278,0.6388409528531267
543,0.852912087912088,0.63468370948017,0.9093933931180531,0.7720385512991116,0.635502931906839
544,0.853021978021978,0.6343748547725296,0.9095362363730185,0.7719555455727741,0.6353599436634647
545,0.8537912087912088,0.637063503197915,0.9099037621970169,0.7734836326974659,0.6374966611524289
546,0.8521978021978022,0.6366046798327749,0.9081763922813899,0.7723905360570824,0.6350128906069828
547,0.8537362637362638,0.6342343135694852,0.9105594280053785,0.7723968707874318,0.636664053921775
548,0.8535164835164835,0.6345193624462092,0.9101369622624782,0.7723281623543438,0.6366936889015494
549,0.8533516483516483,0.6366389341352225,0.9096598723771049,0.7731494032561638,0.6369518712172082
550,0.8512087912087912,0.6310535450501753,0.9083185380082137,0.7696860415291945,0.6320185816656151
551,0.8526923076923076,0.6323468565869582,0.9098668263012831,0.7711068414441207,0.6341490418625318
552,0.8533516483516483,0.6350647403286237,0.9100514736307744,0.7725581069796991,0.6365883892678653
553,0.8536263736263736,0.6346067345350022,0.910538680547198,0.7725727075411001,0.6366597277711892
554,0.8517582417582418,0.6307043667367866,0.9091690154950737,0.7699366911159301,0.6323662589622294
555,0.8545604395604396,0.6378023063846182,0.9108244246822906,0.7743133655334544,0.6394614810904025
556,0.8531868131868132,0.6350755415048602,0.9097464905516145,0.7724110160282374,0.6361719908228644
557,0.8521978021978022,0.6317041152365597,0.9094017675371023,0.7705529413868311,0.6336287215702887
558,0.8536813186813187,0.6358879771595637,0.9102265535432862,0.7730572653514249,0.6371633495994206
559,0.8511538461538461,0.6302985273777749,0.9085166952351001,0.7694076113064375,0.6313290098262291
560,0.8536263736263736,0.6398778071604571,0.9091343700739003,0.7745060886171787,0.6384697979327383
561,0.8528571428571429,0.6318376070077033,0.909958833212421,0.7708982201100621,0.6342654795556122
562,0.8531318681318681,0.6360485364563246,0.9095206103649579,0.7727845734106413,0.6363731647112874
563,0.8543956043956044,0.638441125643141,0.9105908694351661,0.7745159975391536,0.6391383082975769
564,0.8526923076923076,0.6306587694361857,0.9100886391813382,0.770373704308762,0.6335984857169691
565,0.8536813186813187,0.6366241453996039,0.9100941143748413,0.7733591298872227,0.6378184647855311
566,0.8524725274725274,0.6342498777770749,0.9091116143178952,0.771680746047485,0.6344820660777499
567,0.8526923076923076,0.6346233766297238,0.9090883269232556,0.7718558517764897,0.6350220651689511
568,0.8542307692307692,0.6383597316510038,0.9102619019477162,0.77431081679936,0.6389107345932732
569,0.8534615384615385,0.6374016776855752,0.9095066376485137,0.7734541576670444,0.6372522111216716
570,0.8528021978021978,0.6346413580934843,0.9094943704740204,0.7720678642837524,0.6356426143659559
571,0.8536813186813187,0.6346398986010101,0.9105339781031396,0.7725869383520749,0.636655233361542
572,0.8537912087912087,0.6347208061855882,0.9107176455652088,0.7727192258753985,0.6370792600786453
573,0.8533516483516483,0.6349418194438233,0.9099779575561788,0.7724598885000011,0.636169644462903
574,0.8534065934065934,0.6357246117325493,0.9097343202411318,0.7727294659868406,0.6367463497761042
575,0.8525824175824176,0.6310049080598402,0.9101100375440536,0.770557472801947,0.6338343087295082
576,0.8535164835164835,0.6364349706670033,0.9098436793885646,0.7731393250277839,0.6372455662780704
577,0.8543956043956044,0.6395881984705888,0.910133239881713,0.7748607191761508,0.639799163536416
578,0.8536813186813187,0.6376021148333805,0.9097892138958394,0.7736956643646099,0.6378640836047771
579,0.8532967032967033,0.6356553529890832,0.9096210331187342,0.7726381930539087,0.6365628198929484
580,0.8531868131868132,0.6327514132770066,0.9103837096267885,0.7715675614518975,0.635369558972066
581,0.8537362637362638,0.6373485801903734,0.9098244718961965,0.7735865260432849,0.6378147755216391
582,0.8533516483516483,0.6355848499527359,0.9098742898740034,0.7727295699133697,0.6369947024012512
583,0.8527472527472527,0.6336343658258351,0.9096045716357888,0.771619468730812,0.634905583639836
584,0.8528021978021978,0.6323349083779307,0.910044948314307,0.7711899283461189,0.6346182570138271
585,0.8547252747252747,0.6400503398153434,0.9104599138328567,0.7752551268241001,0.6402600201924772
586,0.8540659340659341,0.6371050667211122,0.9104303648220712,0.7737677157715916,0.6383599962115505
587,0.854010989010989,0.6362938357007448,0.9105033219480195,0.7733985788243822,0.63794054186589
588,0.8534065934065934,0.6400048709956206,0.9087757165388207,0.7743902937672207,0.6384868975407385
589,0.8536263736263736,0.6355409103104053,0.910159646461646,0.7728502783860256,0.6369538677083525
590,0.8543406593406594,0.6360059986633668,0.9108540401401066,0.7734300194017367,0.6380710782048711
591,0.8537362637362638,0.6364547375067492,0.9099894641248012,0.7732221008157752,0.6374767459930529
592,0.8537912087912088,0.636061036184679,0.9104137635182471,0.7732373998514631,0.6376803423527065
593,0.8520879120879121,0.635329070492506,0.9084570053407386,0.7718930379166223,0.6346619702353459
594,0.8531318681318681,0.6323087382992316,0.9103107775945961,0.7713097579469138,0.63496447135795
595,0.8531868131868132,0.6330650053723524,0.9103150379086504,0.7716900216405014,0.6355105438346704
596,0.8525824175824176,0.6332776148109039,0.9094698668948127,0.7713737408528584,0.6345437340867879
597,0.8522527472527472,0.6336188223910351,0.9090264633811851,0.7713226428861101,0.6340500788333095
598,0.853956043956044,0.6343021552910764,0.9108795119810077,0.772590833636042,0.6369359688076067
599,0.8533516483516483,0.6361267258863988,0.9097204871950506,0.7729236065407247,0.6367317555981983
600,0.8537362637362638,0.6380435125812306,0.9096705290731386,0.7738570208271847,0.6385287417993857
601,0.8535714285714285,0.633464203590319,0.9106336898480324,0.7720489467191757,0.6365079105877942
602,0.8525824175824176,0.6356741994214576,0.9088646555598727,0.7722694274906652,0.6352578969473603
603,0.8534065934065934,0.6340856361810405,0.9102529830219477,0.7721693096014941,0.6357627064066529
604,0.8525824175824176,0.6341096304524162,0.9092643945860234,0.7716870125192198,0.6347529534384078
605,0.8523626373626374,0.6342982615189678,0.9089197330181285,0.7716089972685481,0.634748148236936
606,0.8528571428571429,0.6324133104439739,0.9098959757437951,0.7711546430938845,0.6346371086236832
